NAME,GEOID,variable,estimate
"Jackson County, Missouri",29095,DENSITY,1162.931543
"Miller County, Missouri",29131,DENSITY,43.231385744
"Putnam County, Missouri",29171,DENSITY,9.0776127673
"Taney County, Missouri",29213,DENSITY,88.441821947
"Buchanan County, Missouri",29021,DENSITY,213.99931143
"Caldwell County, Missouri",29025,DENSITY,21.154235866
"Cass County, Missouri",29037,DENSITY,151.84868186
"Clinton County, Missouri",29049,DENSITY,48.661263911
"Dallas County, Missouri",29059,DENSITY,31.200586164
"Hickory County, Missouri",29085,DENSITY,23.931304507
"Lincoln County, Missouri",29113,DENSITY,94.184155997
"Monroe County, Missouri",29137,DENSITY,13.346540623
"Newton County, Missouri",29145,DENSITY,93.214223988
"Pike County, Missouri",29163,DENSITY,27.298538048
"St. Charles County, Missouri",29183,DENSITY,717.24099366
"Okfuskee County, Oklahoma",40107,DENSITY,19.392154847
"Alfalfa County, Oklahoma",40003,DENSITY,6.5800034933
"Woods County, Oklahoma",40151,DENSITY,6.8350182087
"Cleveland County, Oklahoma",40027,DENSITY,527.13525714
"Atoka County, Oklahoma",40005,DENSITY,14.104314454
"Union County, Oregon",41061,DENSITY,13.174169677
"Marion County, Oregon",41047,DENSITY,294.62141393
"Douglas County, Oregon",41019,DENSITY,22.038774258
"Jefferson County, Oregon",41031,DENSITY,13.835407554
"Polk County, Oregon",41053,DENSITY,116.18606273
"Deschutes County, Oregon",41017,DENSITY,65.512630726
"Linn County, Oregon",41043,DENSITY,56.72720331
"Yamhill County, Oregon",41071,DENSITY,149.60215985
"Baker County, Oregon",41001,DENSITY,5.2555982087
"Klamath County, Oregon",41035,DENSITY,11.482571274
"Lincoln County, Oregon",41041,DENSITY,50.929541696
"Benton County, Oregon",41003,DENSITY,137.81919361
"Crook County, Oregon",41013,DENSITY,8.1922054821
"Sherman County, Oregon",41055,DENSITY,2.1612053087
"Harney County, Oregon",41025,DENSITY,0.7294928415
"Malheur County, Oregon",41045,DENSITY,3.0918178105
"Wallowa County, Oregon",41063,DENSITY,2.2912384394
"Wheeler County, Oregon",41069,DENSITY,0.7762140631
"Morrow County, Oregon",41049,DENSITY,5.7142735901
"Coos County, Oregon",41011,DENSITY,40.403599241
"Bamberg County, South Carolina",45009,DENSITY,35.757981074999996
"Beaufort County, South Carolina",45013,DENSITY,333.45829391
"Calhoun County, South Carolina",45017,DENSITY,38.181620933
"Dillon County, South Carolina",45033,DENSITY,75.244323087
"Saluda County, South Carolina",45081,DENSITY,45.19917996
"Richland County, South Carolina",45079,DENSITY,548.98298233
"Fairfield County, South Carolina",45039,DENSITY,32.561333629
"Hampton County, South Carolina",45049,DENSITY,34.326551968
"Greenville County, South Carolina",45045,DENSITY,666.82074767
"Lancaster County, South Carolina",45057,DENSITY,178.50602283
"Dorchester County, South Carolina",45035,DENSITY,286.33614908
"Florence County, South Carolina",45041,DENSITY,172.75603372
"Laurens County, South Carolina",45059,DENSITY,94.559181937
"McCormick County, South Carolina",45065,DENSITY,26.349854655
"Pickens County, South Carolina",45077,DENSITY,255.31145916
"Union County, South Carolina",45087,DENSITY,53.126302935
"Williamsburg County, South Carolina",45089,DENSITY,32.508156833
"Aurora County, South Dakota",46003,DENSITY,3.8830703924
"Grant County, South Dakota",46051,DENSITY,10.348580642
"Tripp County, South Dakota",46123,DENSITY,3.374351016
"Ziebach County, South Dakota",46137,DENSITY,1.4052331729
"Spink County, South Dakota",46115,DENSITY,4.2407384952
"Bon Homme County, South Dakota",46009,DENSITY,12.245598379
"Brookings County, South Dakota",46011,DENSITY,44.276484068
"Fall River County, South Dakota",46047,DENSITY,3.8582917107
"Hamlin County, South Dakota",46057,DENSITY,12.158786094
"Jackson County, South Dakota",46071,DENSITY,1.7941044306
"Custer County, South Dakota",46033,DENSITY,5.7625602343
"Hyde County, South Dakota",46069,DENSITY,1.5116843566
"Faulk County, South Dakota",46049,DENSITY,2.3418758909
"Hutchinson County, South Dakota",46067,DENSITY,8.9678730152
"Walworth County, South Dakota",46129,DENSITY,7.6695990747
"Buffalo County, South Dakota",46017,DENSITY,4.1620245314
"Box Elder County, Utah",49003,DENSITY,9.754606799
"Iron County, Utah",49021,DENSITY,16.63634295
"Sanpete County, Utah",49039,DENSITY,19.459338557
"Sevier County, Utah",49041,DENSITY,11.316802821
"Weber County, Utah",49057,DENSITY,451.5456437
"San Juan County, Utah",49037,DENSITY,1.9575843226
"Salt Lake County, Utah",49035,DENSITY,1563.7909353
"Daggett County, Utah",49009,DENSITY,1.3630111895
"Wayne County, Utah",49055,DENSITY,1.1015759028
"Carbon County, Utah",49007,DENSITY,13.83398268
"Morgan County, Utah",49029,DENSITY,19.902535509
"Cache County, Utah",49005,DENSITY,110.14476045
"Juab County, Utah",49023,DENSITY,3.5430830948
"James City County, Virginia",51095,DENSITY,537.51192904
"Russell County, Virginia",51167,DENSITY,56.145042895
"Smyth County, Virginia",51173,DENSITY,66.697624633
"Charlottesville city, Virginia",51540,DENSITY,4613.7166166
"Campbell County, Virginia",51031,DENSITY,109.07035122
"Henrico County, Virginia",51087,DENSITY,1415.7121477
"King George County, Virginia",51099,DENSITY,149.39775014
"Lancaster County, Virginia",51103,DENSITY,79.543888345
"Lee County, Virginia",51105,DENSITY,53.799294298
"Mathews County, Virginia",51115,DENSITY,102.82827026
"Middlesex County, Virginia",51119,DENSITY,81.193649014
"Prince George County, Virginia",51149,DENSITY,144.54183668
"Richmond County, Virginia",51159,DENSITY,47.122935316
"Scott County, Virginia",51169,DENSITY,40.248041999
"Spotsylvania County, Virginia",51177,DENSITY,339.26237221
"Appomattox County, Virginia",51011,DENSITY,47.606548078
"Franklin County, Virginia",51067,DENSITY,81.14712084
"King and Queen County, Virginia",51097,DENSITY,22.290055024
"Montgomery County, Virginia",51121,DENSITY,254.71501409
"New Kent County, Virginia",51127,DENSITY,109.93842635
"Cumberland County, Virginia",51049,DENSITY,33.384680579
"Dickenson County, Virginia",51051,DENSITY,43.328718768
"Halifax County, Virginia",51083,DENSITY,41.469634322
"Loudoun County, Virginia",51107,DENSITY,801.79464032
"Prince William County, Virginia",51153,DENSITY,1400.8710868
"Southampton County, Virginia",51175,DENSITY,29.424441602
"Beaver County, Utah",49001,DENSITY,2.5978544162
"Highland County, Virginia",51091,DENSITY,5.2750379552
"Caroline County, Virginia",51033,DENSITY,58.234332607
"Gloucester County, Virginia",51073,DENSITY,171.47072076
"Patrick County, Virginia",51141,DENSITY,36.45892739
"Powhatan County, Virginia",51145,DENSITY,113.95633117
"Shenandoah County, Virginia",51171,DENSITY,85.846098474
"Fauquier County, Virginia",51061,DENSITY,109.90946311
"Staunton city, Virginia",51790,DENSITY,1251.5759071
"Asotin County, Washington",53003,DENSITY,35.502075007
"Adams County, Washington",53001,DENSITY,10.380837609
"Garfield County, Washington",53023,DENSITY,3.1301202931
"Mason County, Washington",53045,DENSITY,69.582170877
"Skagit County, Washington",53057,DENSITY,74.675423726
"Stevens County, Washington",53065,DENSITY,18.456077462
"Spokane County, Washington",53063,DENSITY,296.38858142
"Lincoln County, Washington",53043,DENSITY,4.7342721583
"Chelan County, Washington",53007,DENSITY,26.427687744
"Jefferson County, Washington",53031,DENSITY,17.863595903
"Kitsap County, Washington",53035,DENSITY,687.05358709
"Carter County, Missouri",29035,DENSITY,11.790479403
"Dade County, Missouri",29057,DENSITY,15.430285339
"Linn County, Missouri",29115,DENSITY,19.363587929
"Howell County, Missouri",29091,DENSITY,43.26456481
"Johnson County, Missouri",29101,DENSITY,65.193056194
"Laclede County, Missouri",29105,DENSITY,46.719314795
"Maries County, Missouri",29125,DENSITY,16.503529137
"Phelps County, Missouri",29161,DENSITY,66.349948124
"Platte County, Missouri",29165,DENSITY,248.74104911
"St. Francois County, Missouri",29187,DENSITY,148.74295845
"St. Louis city, Missouri",29510,DENSITY,4868.1340932
"Andrew County, Missouri",29003,DENSITY,40.940176015
"Butler County, Missouri",29023,DENSITY,61.148432096
"Carroll County, Missouri",29033,DENSITY,12.494570616
"Daviess County, Missouri",29061,DENSITY,14.696013434
"Holt County, Missouri",29087,DENSITY,9.5160268006
"Marion County, Missouri",29127,DENSITY,65.297661358
"Osage County, Missouri",29151,DENSITY,22.44552221
"Ripley County, Missouri",29181,DENSITY,21.107767682
"Warren County, Missouri",29219,DENSITY,83.174037337
"Washington County, Missouri",29221,DENSITY,32.545209763
"Christian County, Missouri",29043,DENSITY,157.46085469
"DeKalb County, Missouri",29063,DENSITY,29.777552496
"Harrison County, Missouri",29081,DENSITY,11.559592485
"Lafayette County, Missouri",29107,DENSITY,52.046688119
"Adair County, Missouri",29001,DENSITY,44.671131616
"Scotland County, Missouri",29199,DENSITY,11.230055778
"Sullivan County, Missouri",29211,DENSITY,9.3968690767
"Clark County, Missouri",29045,DENSITY,13.469902318
"Jasper County, Missouri",29097,DENSITY,190.0185214
"Lewis County, Missouri",29111,DENSITY,19.356807308
"McDonald County, Missouri",29119,DENSITY,42.33149127
"Perry County, Missouri",29157,DENSITY,40.341082461
"Polk County, Missouri",29167,DENSITY,50.586398876
"Ray County, Missouri",29177,DENSITY,40.466991263
"Hill County, Montana",30041,DENSITY,5.6857649916
"Chouteau County, Montana",30015,DENSITY,1.4184887736
"Lincoln County, Montana",30053,DENSITY,5.5307416997
"Park County, Montana",30067,DENSITY,5.9254860741
"Treasure County, Montana",30103,DENSITY,0.7118014976
"Blaine County, Montana",30005,DENSITY,1.5805077967
"Sweet Grass County, Montana",30097,DENSITY,2.0140071587
"Teton County, Montana",30099,DENSITY,2.706018259
"Prairie County, Montana",30079,DENSITY,0.6201763872
"Glacier County, Montana",30035,DENSITY,4.5920690096
"Fallon County, Montana",30025,DENSITY,1.7561456253
"Golden Valley County, Montana",30037,DENSITY,0.6990668972
"Silver Bow County, Montana",30093,DENSITY,48.629261015
"Stillwater County, Montana",30095,DENSITY,5.3663673795
"Jefferson County, Montana",30043,DENSITY,7.375987558
"Granite County, Montana",30039,DENSITY,1.9563885246
"Wheatland County, Montana",30107,DENSITY,1.4945719367
"Madison County, Montana",30057,DENSITY,2.3967733878
"Cape Girardeau County, Missouri",29031,DENSITY,136.32740613000001
"Shelby County, Missouri",29205,DENSITY,11.839555224
"Webster County, Missouri",29225,DENSITY,66.814815375
"Atchison County, Missouri",29005,DENSITY,9.3972906116
"Bates County, Missouri",29013,DENSITY,19.328436321
"Benton County, Missouri",29015,DENSITY,27.616221732
"Roberts County, South Dakota",46109,DENSITY,9.4400913755
"Douglas County, South Dakota",46043,DENSITY,6.7646941259
"Harding County, South Dakota",46063,DENSITY,0.4858567019
"McPherson County, South Dakota",46089,DENSITY,2.0930046666
"Sully County, South Dakota",46119,DENSITY,1.3817111662
"Lincoln County, South Dakota",46083,DENSITY,105.88729235
"Lake County, South Dakota",46079,DENSITY,22.734403826
"Lawrence County, South Dakota",46081,DENSITY,32.302864805
"Codington County, South Dakota",46029,DENSITY,40.735323883
"Butte County, South Dakota",46019,DENSITY,4.6350751486
"Corson County, South Dakota",46031,DENSITY,1.6544558133
"Edmunds County, South Dakota",46045,DENSITY,3.4005912475
"Campbell County, South Dakota",46021,DENSITY,1.875485167
"Bennett County, South Dakota",46007,DENSITY,2.8405212241
"Haakon County, South Dakota",46055,DENSITY,1.0488576792
"Jones County, South Dakota",46075,DENSITY,0.9312427751
"Meade County, South Dakota",46093,DENSITY,8.1626446059
"Turner County, South Dakota",46125,DENSITY,13.586920554
"Brown County, South Dakota",46013,DENSITY,22.67268587
"Hanson County, South Dakota",46061,DENSITY,7.9454800548
"McCook County, South Dakota",46087,DENSITY,9.7282275943
"Mellette County, South Dakota",46095,DENSITY,1.576501095
"Moody County, South Dakota",46101,DENSITY,12.661166272000001
"Pennington County, South Dakota",46103,DENSITY,40.973936642
"Union County, South Dakota",46127,DENSITY,34.577896105
"Miner County, South Dakota",46097,DENSITY,3.8865583774
"Coffee County, Tennessee",47031,DENSITY,131.75945428
"Fayette County, Tennessee",47047,DENSITY,58.363280283
"Hancock County, Tennessee",47067,DENSITY,29.776382237
"Hawkins County, Tennessee",47073,DENSITY,116.59066506
"Johnson County, Tennessee",47091,DENSITY,59.603257748
"Lincoln County, Tennessee",47103,DENSITY,60.255063763
"Macon County, Tennessee",47111,DENSITY,80.099329604
"Moore County, Tennessee",47127,DENSITY,50.207956065
"Robertson County, Tennessee",47147,DENSITY,150.76809409
"Franklin County, Tennessee",47051,DENSITY,76.119714867
"Blount County, Tennessee",47009,DENSITY,238.15910556
"Cheatham County, Tennessee",47021,DENSITY,134.42534173
"Carter County, Tennessee",47019,DENSITY,165.24432053
"Grainger County, Tennessee",47057,DENSITY,83.111614359
"Giles County, Tennessee",47055,DENSITY,48.228005745
"Lauderdale County, Tennessee",47097,DENSITY,54.31098689
"Lawrence County, Tennessee",47099,DENSITY,71.527887217
"Madison County, Tennessee",47113,DENSITY,175.85889251
"Marion County, Tennessee",47115,DENSITY,58.016552538
"Day County, South Dakota",46037,DENSITY,5.2737273882
"Overton County, Tennessee",47133,DENSITY,51.307400519
"Pickett County, Tennessee",47137,DENSITY,30.973353462
"Wayne County, Tennessee",47181,DENSITY,22.711881161
"Williamson County, Tennessee",47187,DENSITY,409.03186847
"Bedford County, Tennessee",47003,DENSITY,104.95964575
"Greene County, Tennessee",47059,DENSITY,111.01328032
"Cumberland County, Tennessee",47035,DENSITY,88.825806199
"Van Buren County, Tennessee",47175,DENSITY,21.47648435
"Claiborne County, Tennessee",47025,DENSITY,73.536559547
"Hickman County, Tennessee",47081,DENSITY,41.108051519
"Humphreys County, Tennessee",47085,DENSITY,35.010003502000004
"Putnam County, Tennessee",47141,DENSITY,200.05917162
"King County, Washington",53033,DENSITY,1065.0027467
"Pacific County, Washington",53049,DENSITY,24.068951795
"Pend Oreille County, Washington",53051,DENSITY,9.8010458574
"San Juan County, Washington",53055,DENSITY,101.09730097
"Skamania County, Washington",53059,DENSITY,7.2864564275
"Whitman County, Washington",53075,DENSITY,23.204230903
"Yakima County, Washington",53077,DENSITY,58.417117784
"Clallam County, Washington",53009,DENSITY,44.476761586
"Cowlitz County, Washington",53015,DENSITY,96.91166412
"Ferry County, Washington",53019,DENSITY,3.4617223747
"Hampshire County, West Virginia",54027,DENSITY,36.188205303
"Brooke County, West Virginia",54009,DENSITY,245.96476615
"Doddridge County, West Virginia",54017,DENSITY,26.422882775
"Hardy County, West Virginia",54031,DENSITY,23.657252066
"Marion County, West Virginia",54049,DENSITY,181.60788067
"Mingo County, West Virginia",54059,DENSITY,55.35760939
"Hancock County, West Virginia",54029,DENSITY,348.75006828
"Marshall County, West Virginia",54051,DENSITY,99.960274273
"Nicholas County, West Virginia",54067,DENSITY,37.869888577
"Tucker County, West Virginia",54093,DENSITY,16.320465234
"Tyler County, West Virginia",54095,DENSITY,33.519079787
"Roane County, West Virginia",54087,DENSITY,28.306549378
"Taylor County, West Virginia",54091,DENSITY,96.630749722
"Wood County, West Virginia",54107,DENSITY,227.87494876
"Gilmer County, West Virginia",54021,DENSITY,23.110606566
"Mason County, West Virginia",54053,DENSITY,61.555265792
"Monroe County, West Virginia",54063,DENSITY,28.080152586
"Pleasants County, West Virginia",54073,DENSITY,57.331976996
"Cabell County, West Virginia",54011,DENSITY,327.18359953
"Jefferson County, West Virginia",54037,DENSITY,273.03969604
"Lewis County, Washington",53041,DENSITY,33.58896436
"Douglas County, Washington",53017,DENSITY,23.871752122
"Island County, Washington",53029,DENSITY,408.32643903
"Pierce County, Washington",53053,DENSITY,542.53805418
"Franklin County, Washington",53021,DENSITY,76.693229865
"Walla Walla County, Washington",53071,DENSITY,47.841294958
"Whatcom County, Washington",53073,DENSITY,108.75731788
"Grant County, West Virginia",54023,DENSITY,24.232662101
"Logan County, West Virginia",54045,DENSITY,70.562171378
"Pendleton County, West Virginia",54071,DENSITY,10.012220055
"Harrison County, West Virginia",54033,DENSITY,161.67008701
"Ohio County, West Virginia",54069,DENSITY,391.2966157
"Calhoun County, West Virginia",54013,DENSITY,25.457517196
"Morgan County, West Virginia",54065,DENSITY,78.071294153
"Raleigh County, West Virginia",54081,DENSITY,121.18616658
"Putnam County, West Virginia",54079,DENSITY,163.30210871
"Barbour County, West Virginia",54001,DENSITY,48.205754071
"McDowell County, West Virginia",54047,DENSITY,33.03730782
"Wayne County, West Virginia",54099,DENSITY,77.868567064
"Jackson County, West Virginia",54035,DENSITY,61.538550758
"Mercer County, West Virginia",54055,DENSITY,140.24667584
"Upshur County, West Virginia",54097,DENSITY,68.17101728
"Webster County, West Virginia",54101,DENSITY,14.660226516
"Berkeley County, West Virginia",54003,DENSITY,371.07751753
"Fayette County, West Virginia",54019,DENSITY,64.09488481
"Iron County, Wisconsin",55051,DENSITY,7.5005740842
"Clark County, Wisconsin",55019,DENSITY,28.746068785
"Sheridan County, Montana",30091,DENSITY,1.9745695867
"Carter County, Montana",30011,DENSITY,0.3747967343
"Big Horn County, Montana",30003,DENSITY,2.6649647236
"Lake County, Montana",30047,DENSITY,20.43520938
"Lewis and Clark County, Montana",30049,DENSITY,20.076447454
"Pondera County, Montana",30073,DENSITY,3.6385085471
"Yellowstone County, Montana",30111,DENSITY,61.249907888
"Missoula County, Montana",30063,DENSITY,46.124019179
"Ravalli County, Montana",30081,DENSITY,18.321220792
"Valley County, Montana",30105,DENSITY,1.5013905822
"Cascade County, Montana",30013,DENSITY,30.155952191
"Fergus County, Montana",30027,DENSITY,2.5464764323
"Garfield County, Montana",30033,DENSITY,0.2690011688
"Mineral County, Montana",30061,DENSITY,3.6052229198
"Petroleum County, Montana",30069,DENSITY,0.2941488054
"Powell County, Montana",30077,DENSITY,2.9621132115
"Sanders County, Montana",30089,DENSITY,4.3881307444
"Wibaux County, Montana",30109,DENSITY,1.0892884993
"Gallatin County, Montana",30031,DENSITY,43.928342984
"Meagher County, Montana",30059,DENSITY,0.778470989
"Carbon County, Montana",30009,DENSITY,5.2375714543
"Beaverhead County, Montana",30001,DENSITY,1.7054905801
"Flathead County, Montana",30029,DENSITY,20.405340238
"Musselshell County, Montana",30065,DENSITY,2.4789219461
"Harlan County, Nebraska",31083,DENSITY,6.1069654585
"York County, Nebraska",31185,DENSITY,23.893031935
